Filename,URL,Array Mean,Z-Score for Mean,shape,Inlier
ecu-per-00128.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00128.jpeg,31.956380208333332,-0.8573426966356038,"(64, 64, 3)",True
ecu-per-00129.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00129.jpeg,24.236002604166668,-0.9591188323716366,"(64, 64, 3)",True
ecu-per-00130.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00130.jpeg,15.542887369791666,-1.0737183664132395,"(64, 64, 3)",True
ecu-per-00131.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00131.jpeg,19.430338541666668,-1.0224709043820535,"(64, 64, 3)",True
ecu-per-00132.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00132.jpeg,42.127848307291664,-0.7232543435846323,"(64, 64, 3)",True
ecu-per-00133.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00133.jpeg,105.11637369791667,0.10711031455190248,"(64, 64, 3)",True
ecu-per-00134.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00134.jpeg,86.848388671875,-0.13371274086844465,"(64, 64, 3)",True
ecu-per-00135.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00135.jpeg,22.259195963541668,-0.985178664065822,"(64, 64, 3)",True
ecu-per-00136.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00136.jpeg,19.841064453125,-1.0170563899297644,"(64, 64, 3)",True
ecu-per-00137.jpeg,https://facultyweb.cs.wwu.edu/~wehrwes/courses/data311_21f/data/ecu-per/ecu-per-00137.jpeg,68.56575520833333,-0.37472890360034555,"(64, 64, 3)",True
